route_id,original_route_id,mode,route_short_name,route_long_name,route_type
bus_1739,1739,bus,18B,BROADWAY To LITTLE MOUNT,3
bus_1740,1740,bus,18B,LITTLE MOUNT To BROADWAY,3
bus_1744,1744,bus,18D,SAIDAPET To BROADWAY,3
bus_1746,1746,bus,18D,U.T.I BANK OR MADIPAKKAM ROAD JUNCTION To SAIDAPET,3
bus_1749,1749,bus,19B,SAIDAPET METRO To kelambakkam POLICE STATION,3
bus_1750,1750,bus,19B,KELAMBAKKAM B.T To SAIDAPET,3
bus_1753,1753,bus,19B,SAIDAPET To SIRUSERI I.T PARK,3
bus_1754,1754,bus,19B,SIRUSERI I.T PARK To SAIDAPET,3
bus_1755,1755,bus,29B,PERAMBUR B.T To SAIDAPET METRO,3
bus_1756,1756,bus,29B,SAIDAPET To PERAMBUR B.T,3
bus_1759,1759,bus,M19B,KANNAGI NAGAR TNUHDB To THIRUVANMIYUR,3
bus_1765,1765,bus,51ACT,SAIDAPET To TAMBARAM WEST,3
bus_1766,1766,bus,51ACT,TAMBARAM WEST To SAIDAPET,3
bus_1767,1767,bus,51ACT,THYAGARAYA NAGAR To BALAJI NAGAR (BHARATH ENGINEERING COLLEGE),3
bus_1768,1768,bus,51ACT,BALAJI NAGAR (BHARATH ENGINEERING COLLEGE) To THYAGARAYA NAGAR,3
bus_1769,1769,bus,51A,THYAGARAYA NAGAR To KCBT - KILAMBAKKAM,3
bus_1770,1770,bus,51A,KCBT - KILAMBAKKAM To THYAGARAYA NAGAR,3
bus_1771,1771,bus,51A,THYAGARAYA NAGAR To SAIDAPET,3
bus_1772,1772,bus,51A,SAIDAPET To THYAGARAYA NAGAR,3
bus_1773,1773,bus,51A,THYAGARAYA NAGAR BUS TERMINUS To TAMBARAM WEST BUS STAND,3
bus_1775,1775,bus,51A,VELACHERY To KILAMBAKKAM BUS TERMINUS,3
bus_1776,1776,bus,51A,KILAMBAKKAM BUS TERMINUS To VELACHERY,3
bus_1779,1779,bus,51AX,THYAGARAYA NAGAR BUS TERMINUS To SAIDAPET METRO,3
bus_1780,1780,bus,51AX,SAIDAPET To THYAGARAYA NAGAR,3
bus_1781,1781,bus,51B,SAIDAPET METRO To KARANAI,3
bus_1782,1782,bus,51B,KARANAI To SAIDAPET,3
bus_1783,1783,bus,51B,SAIDAPET To PUDUPAKKAM LAW COLLEGE,3
bus_1784,1784,bus,51B,PUDUPAKKAM To SAIDAPET,3
bus_1787,1787,bus,51B,VELACHERY To KARANAI,3
bus_1788,1788,bus,51B,KARANAI To VELACHERY B.T,3
bus_1789,1789,bus,51B,VELACHERY B.T To PUDUPAKKAM,3
bus_1790,1790,bus,51B,PUDUPAKKAM To VELACHERY B.T,3
bus_1791,1791,bus,51BET,THYAGARAYA NAGAR To OTTIYAMPAKKAM,3
bus_1792,1792,bus,51BET,OTTIYAMPAKKAM To THYAGARAYA NAGAR,3
bus_1793,1793,bus,51BET,THYAGARAYA NAGAR To SAIDAPET,3
bus_1794,1794,bus,51BET,SAIDAPET To THYAGARAYA NAGAR,3
bus_1795,1795,bus,51J,BROADWAY To MAMBAKKAM,3
bus_1796,1796,bus,51J,MAMBAKKAM To BROADWAY,3
bus_1797,1797,bus,51J,SAIDAPET METRO To MAMBAKKAM,3
bus_1798,1798,bus,51J,MAMBAKKAM KOOTROAD To SAIDAPET,3
bus_1801,1801,bus,52K,BROADWAY To NANGANALLUR BUS TERMINUS,3
bus_1802,1802,bus,52K,NANGANALLUR BUS TERMINUS To BROADWAY,3
bus_1803,1803,bus,52KCT,BROADWAY To SAIDAPET,3
bus_1804,1804,bus,52KCT,SAIDAPET To BROADWAY,3
bus_1805,1805,bus,52CT,SAIDAPET To NANGANALLUR,3
bus_1806,1806,bus,52CT,NANGANALLUR To SAIDAPET,3
bus_1809,1809,bus,552K,KEELKATTALAI To KELAMBAKKAM,3
bus_1810,1810,bus,552K,KELAMBAKKAM To KEELKATTALAI,3
bus_1811,1811,bus,552K,KEELKATTALAI To THIRUPORUR BUS STAND,3
bus_1812,1812,bus,552K,THIRUPORUR BUS STAND To KEELKATTALAI,3
bus_1813,1813,bus,552K,SAIDAPET To KELAMBAKKAM,3
bus_1814,1814,bus,552K,KELAMBAKKAM To SAIDAPET,3
bus_1819,1819,bus,554B,EKKATTUTHANGAL To SUNGUVARCHATRAM,3
bus_1820,1820,bus,554B,SUNGUVARCHATRAM To EKKATTUTHANGAL,3
bus_1823,1823,bus,72CT,TODD HUNTER NAGAR To M.G.R.KOYAMBEDU,3
bus_1824,1824,bus,72CT,M.G.R.KOYAMBEDU To TODD HUNTER NAGAR,3
bus_1827,1827,bus,D51ET,BROADWAY To CHITHALAPAKKAM TNHB,3
bus_1828,1828,bus,D51ET,CHITHALAPAKKAM TNHB To BROADWAY,3
bus_1829,1829,bus,D51ET,SAIDAPET To CHITHALAPAKKAM TNHB,3
bus_1830,1830,bus,D51ET,CHITHALAPAKKAM TNHB To SAIDAPET,3
bus_1833,1833,bus,E51,BROADWAY To OTTIYAMBAKKAM,3
bus_1834,1834,bus,E51,OTTIYAMBAKKAM To BROADWAY,3
bus_1835,1835,bus,A51CT,VELACHERY B.T To BROADWAY,3
bus_1836,1836,bus,E51,SAIDAPET METRO To OTTIYAMBAKKAM,3
bus_1837,1837,bus,E51,OTTIYAMPAKKAM To SAIDAPET,3
bus_1840,1840,bus,E51,SAIDAPET To T.ACHARAVAKKAM,3
bus_1842,1842,bus,E51,T.ACHARAVAKKAM To VELACHERY B.T,3
bus_1843,1843,bus,M51D,SAIDAPET To KELAMBAKKAM,3
bus_1844,1844,bus,M51D,KELAMBAKKAM B.T To SAIDAPET,3
